text,Sentiment
"@realDonaldTrump Actually, bad people are already here. American citizens who are white supremacists and trump supports like Quebec shooter.",1
RT @nycjayjay: The 9th Cir declined to immediately reinstate Trump's immigration ban. Bam! It has asked instead for plaintiffs to respond to the appeal.,0
Experts: Social media giants fight Trumps anti-terror plan while providing platform for terrorists |  https://t.co/i1cU2Fzg1h,1
I've just pledged to march against Trump's visit to Britain #StopTrump https://t.co/mzKvTUYlwC,1
RT @justinhendrix: Want to get rid of Bannon? Emphasize over and over again that Trump is his puppet. Then let Trump's narcissism do the rest.,0
RT @washingtonpost: Federal appeals court rejects request for immediate reinstatement of Trumps travel ban https://t.co/ux6yAvXg1B,0
RT @souamesfarah: Gotta be today's best cartoon #Trump #travelban #Democracy #Constitution https://t.co/uQuRfJ1ORb,1
Kristen Stewart Addresses Donald Trumps Twitter Obsession (And Drops an F-Bomb) on SNL - Slate SO FUNNY https://t.co/IQJPEs7T9E,1
RT @davebernstein: Trump is on vacation this weekend. Please dn't remind him of these tweets... we wouldn't want to ruin his vacation. ?https://t.co/szsKOTDHWf,1
RT @ditzkoff: If only we'd had some warning during the campaign that Trump wouldn't respect an independent judiciary. https://t.co/dxo0vHK4LC,0
"RT @501Awani: #AWANInews #HariIni8 U.S. court refuses to immediately restore Trump travel ban



https://t.co/HzEzxqnV6o https://t.co/7LMoFLQMl0",0
"RT @KobyltRadioTV: Today's Show @deborahkobylt, John Eastman on Trump, David Hernandez on SAG &amp; Kitty Wallace on UBH. https://t.co/tklMlE4Zj0",0
Chrissy Teigen: 'I've been trolling Trump for 5 to 7 years' https://t.co/SYsFzKLvm9 https://t.co/cuJl5asO2D,0
"If I were #Trump, I would deal with this ruling by shutting down the entire Immigration Services workforce. Put them on leave.



#MAGA",0
RT @labordeolivier: #Google #Apple #Facebook and #Microsoft draft a joint letter opposing Trumps travel ban https://t.co/NEO5hynfsF vi https://t.co/ZFCqEWh9LG,0
"RT @ajplus: Loud and clear, Democrats aren't giving in to Pres. Trump's immigration ban. https://t.co/fmINB2aOo2",0
Michael Moore had the perfect response to Trump's attack on the judge who blocked his Muslim ban https://t.co/kx5kGwzdBz,0
"RT @SandraTXAS: Anyone surprised? Judge Who Blocked Trump Action Has Activist Past https://t.co/IkIfWJExEc



#DNCforum

#MAGA https://t.co/0ipDtHM9tZ",0
"RT @MaggieJordanACN: Trump Administration's request for immediate administrative stay DENIED.

#MuslimBan https://t.co/UJvOh7CSkx",0
"RT @feministabulous: Trump's tweetstorm is authoritarianism 101: stroke fear, weaken institutions and discredit anyone who criticizes you https://t.co/re6CQWRDm3",0
RT @funder: @robreiner trump &amp; associates absolutely committed treasonous acts but he also has violated the constitution from e https://t.co/svGviw5CQB,0
RT @RedHotSquirrel: More than 500 people in Speaker John Bercow's constituency of Buckingham have now signed the petition supporting Trump's visit.,1
RT @vlazlo2020: #Trump UNFIT for service as Commander in Chief. This is NOT the America our military fights and dies for. https://t.co/2bZa66cQNS,0
RT @KurtSchlichter: Leftists attack cons in front of police held back by A lib govt. Let's get mad at Trump for not being mean enough to Putin on TV. #caring,0
"RT @larshurst: A Profile of Courage! How Washington State Upended Trumps Travel Ban, via @nytimes https://t.co/s2YDaaSEBb",1
"RT @HuffingtonPost: Veterans vs. Trump: Pipeline will never be completed, warriors vow https://t.co/xhKOUxRmwt https://t.co/y2YZt6dRDK",1
RT @dailydot: Alec Baldwin as Donald Trump meets up with grim Steve Bannon in 'SNL' cold open: https://t.co/2l7DpCP2Ug https://t.co/exzWexcKpt,0
"RT @TheMarkRomano: See how the courts work...



When Obama issues a travel ban, it is perfectly fine.



When Trump does the exact same thing, it is illegal.",0
"RT @Ava_Jae: Winter is coming. Storm is brewing. Buckle up, Trump. This isn't going anywhere. #resist https://t.co/Uqyzn5G8vQ",0
Just maybe Trump knew this. If not his advisors are not up to snuff. Remember may be my POTUS but he is a populist https://t.co/g5XLAFavhV,0
"K. Perry 95.6 m, Rihanna 70.0 m, B. Spears 50.4 m, D. Trump 23.8 m, T. Woods 6.1 m, A. Stubb 0.3 m followers on Twitter",0
"@LaCatholicState @WilliamsJon so how do you justify Trump and, apparently, you seeming to believe that all Muslims are terrorists?",0
RT @Trump4Hope: I'm a proud Trump girl<U+203C><U+FE0F>??? https://t.co/DdXIWSciN4,1
"RT @rafshmatko: 20.1.2017, Donald Trump, 45th President of the United States #DonaldTrump #President #Trump #USA https://t.co/D45XdW86Xr",1
RT @Taniel: ACLU cited Giuliani's statement that Trump asked him how to make Muslim ban legal as evidence of anti-Muslim intent https://t.co/9OdRQKrR2S,0
"RT @TheDailyEdge: Trump has 4 kinds of supporters: immoral rich, openly racist, religious extremists, and those who don't realize they've been conned yet",0
RT @DiscreetEarbud: Trump has taken the fun out of Twitter.,1
RT @IngrahamAngle: Everything Trump does will be challenged in fed courts. Better get #Gorsuch confirmed fast. https://t.co/zqsGxZEkrQ,1
"RT @DLin71: OBAMA: America is imperfect

GOP: TREASON



TRUMP: America is like a murderous thug

GOP: Shield your eyes in the presence of this patriot",0
"RT @AltStateDpt: If Melania Trump stays at Trump Tower through a 4yr term, it will cost taxpayers approx. $1.4B. Is this what populist Trump voters wanted?",0
RT @Penguin60Scot: Judge that block TRUMP ban is a supporter for BLM.  How is this justice https://t.co/PZedM3BnuF,0
"RT @queennn94: Kristen Stewart taking down Donald Trump and the homophobes at one go.



She has saved 2017. Play this at my funeral. https://t.co/ywlzO18FaT",0
Just How Close Is Donald Trump to Becoming a Full-Blown Dictator? @alternet https://t.co/xVdCniNePj,0
"RT @ARnews1936: HYPOCRISY: Saudi Arabia is building a 600 mile border wall to keep out Islamic terrorists, yet they slam Trump via https://t.co/ZlgX2dnGDQ",0
@BradMossEsq @jbarro Imagine a competent Trump? Isn't that an oxymoron?,1
"RT @We_R_TheMedia: UK Muslims Protesting Trump's #TravelBan ?USA! YOU WILL PAY! CALIPHATE IS ON THE WAY!



THIS Is Why They Need 2B Kep https://t.co/VU26D5d50a",0
RT @FoxNews: Trump voices hope Russia can help in fight against ISIS  https://t.co/0W55YNRMLz https://t.co/L3EZj65ZxR,0
@ABC what a disgrace! These people should be ashamed ! President Trump won and he is protecting our country from disaster.,0
Arty ft Donald trump - The Wall ? <U+266B> https://t.co/1KtDafDgid,0
"RT @peterdaou: This holds true for all the gun-toting, tough-talking Trump voters who seem petrified of 5-year-old refugees, but a https://t.co/5LbR1xAtMU",0
RT @jack_welch: CNN this morning wringing hands over Trump deficit proposals...Where were they when Obama was adding 10 trillion??,0
"RT @Impeach_D_Trump: RT if you think Trump should be impeached.



LIKE if you think Trump should be impeached.",1
RT @Reuters: BREAKING: Homeland Security suspends rules that flag travelers under Trump's immigration order,0
RT @nycjayjay: The 9th Cir declined to immediately reinstate Trump's immigration ban. Bam! It has asked instead for plaintiffs to respond to the appeal.,0
"RT @TheMarkRomano: President Trump is out front taking the arrows, while the pathetic Republicans in Congress cower in fear.



I'm looking at you @SpeakerRyan!!",0
@thehill Michael Moore live out of reality. Somebody needs to tell him that Donald Trump won election more than 2 months ago.,1
"Mr. Trump:   read this: ISAIAH 58:7-10.

Thus says the LORD: Share your bread with the hungry, shelter the oppressed and the homeless.",0
RT @AP: A federal appeals court has refused to immediately reinstate Trump's travel ban on people from seven countries. https://t.co/wE89YDavhE,0
"New York Strong!  Trump is a fake New Yorker, #FakePresident jackass POS.  #Hater https://t.co/6eLWYqOI4D",0
RT @voguemagazine: Donald Trump is currently engaged in at least five of the same exact behaviors he had attacked Hillary Clinton over. https://t.co/x61BycXqmZ,0
"RT @JeffMontes5: Trump on immigration appeal: ""We'll win. For the safety of the country we'll win."" - Yes,we MUST win! have no choice https://t.co/Zgl9AKUfAM",1
"12-Year-Old Boy With Trump Hat Attacked On School Bus, Suspended #TCOT #WakeUpAmerica https://t.co/q7v90mqiai",0
RT @ezlusztig: False Equivalency alert. This assimilation of Trump to previous administrations is utter garbage. Don't believe a w https://t.co/AW8EtoJhpz,0
no offence to the American people but that's the one thing Trump got right,0
Just How Close Is Donald Trump to Becoming a Full-Blown Dictator? @alternet https://t.co/a75YV1yQro,0
RT @CBCAlerts: US federal court denies Trump request to immediately restore travel ban: https://t.co/yPvNMS1N4o,0
"RT @LOLGOP: Mike Pence says this Supreme Count seat belongs to the ""American people"" -- 54% of whom voted against Donald Trump.",1
RT @JesseLaGreca: Anyone else notice how Fox News has become a fucking safe space for Trump? Sad,0
RT @BBCWorld: Trump bid to reinstate travel ban fails https://t.co/E6r5dH2IO3,0
RT @nycjim: BIG: Appeals Court Rejects Trump's Request to Immediately Restore Muslim Travel Ban. https://t.co/kkLnfMjBGe,0
"RT @DrDavidDuke: White Americans need to understand that those opposing President Trump want to take our rights, our property, humiliate us and destroy us.",0
Lets Get Real About the Trump Travel Ban https://t.co/UpD8kZBhDs,0
RT @TrumpSuperPAC: President Trump's job is to protect we the people. The judiciary has no authority to stop the President's duty! We https://t.co/ousn1G7mXu,1
"RT @ManfredWeber: Things are serious now. Without a strong joint position, Europe will only be a puppet in the hands of #Trump and https://t.co/vpRGZFzuFi",1
"RT @phbarratt: I think we can file Trump's ""I love Australia"" in the same folder as ""No one has more respect for women than me"".",1
@paulkrugman @politico so many who voted for Trump will be devastated,0
"RT @DLin71: OBAMA: America is imperfect

GOP: TREASON



TRUMP: America is like a murderous thug

GOP: Shield your eyes in the presence of this patriot",0
"RT @thehill: WATCH: Trump and Bannon as Grim Reaper go to war with foreign leaders on SNL

https://t.co/M6W9SsF3Ew https://t.co/HmKouPe45k",0
RT @Slate: Department of Homeland Security suspends Trump Muslim ban following court order: https://t.co/s4BoosngbJ https://t.co/29w5D6WsyV,0
"RT @nytimes: ""So-called"" judge who blocked Trumps immigration order is described by colleagues as a ""mainstream"" Republican https://t.co/7n9z0DUBXE",0
"You ""so called President Trump"" should quit twitter!@realDonaldTrump",0
"RT @AlfGarnettTil: It's not so much a march against Trump now.

More like a weekly mental illness convention. https://t.co/EpHf642p3V",1
RT @ezlusztig: False Equivalency alert. This assimilation of Trump to previous administrations is utter garbage. Don't believe a w https://t.co/AW8EtoJhpz,0
RT @AP: BREAKING: Appeals court denies Trump administration request to immediately reinstate ban on travelers and refugees.,0
@JoyAnnReid President who murders vs. citizens who murder-NOT THE SAME. Can we somehow force Trump to make that distinction?,0
RT @thehill: Hundreds of protesters march on Trump's Mar-a-Lago resort https://t.co/HurPJwGMCy https://t.co/6ePWC7qZza,0
@Gingrich_of_PA @AGOWA It will be great when Trump gets to shift the balance of that court. Liberals will jump off the deep end.,1
RT @DabAggin: Shoutout to all the Trump fans who are never sure when it's *you're* vs. *your* but who are now suddenly constitutional law scholars.,1
RT @ArobertB: Trump protest in West Palm Beach. They are marching all the way to Mar-a-Lago where the Pres is staying this wknd. https://t.co/f1XWErkiJS,0
RT @deanbarker: Good morning. Today is the 17th day Mr. Trump violates the Constitution's Emoluments clause &amp; the 17th day Paul Rya https://t.co/O50Ix6fd4D,0
RT @MollyOShah: Everyone praising Trump for not tweeting before 8 AM... he's on the West Coast right now...,1
RT @AnaLisaRococo: Trump Denied! https://t.co/7D87Wv4ovX,0
"RT @dzhray: <U+26A1> President Trump's bid to reinstate travel ban rejected by court

https://t.co/EQAMsT1jpy",0
"Kristen Stewart blasts Donald Trump AGAIN as she hosts SNL: ""He tweeted about me 11 times!"" https://t.co/gTqhEGpdcB",0
"RT @TheMarkRomano: Thanks, George W. Bush:



Your judges have upheld Obamacare and halted President Trump's travel ban.



I wonder how t https://t.co/MrEgVJLiwx",1
RT @AP: BREAKING: Appeals court denies Trump administration request to immediately reinstate ban on travelers and refugees.,0
"RT @NickCohen4: ""Trump, modern fascism, and how to fight back"" - long read from me in the Observer

https://t.co/TZr0NiHJDI",0
RT @dcexaminer: Anti-Trump judge gave free legal help to refugees https://t.co/6Zy5MaGXW2 https://t.co/EOHI4cC533,1
"RT @jaketapper: Trump defends Putin: ""You think our country's so innocent?"" https://t.co/nW65mtBp0C",1
RT @JayS2629: Middle School Student Attacked on Bus for Wearing Trump #MAGA Hat - Then Schools Suspends Him (VIDEO) https://t.co/WRbHg3pIf4,0
RT @domdyer70: Trump is a compulsive liar but it's his compulsive believers we should be worried about says Nick Cohen  https://t.co/rdIH4kM8R6,0
"RT @RVAwonk: .@seanspicer So if we're demanding apologies, does Trump owe the American people an apology for this? https://t.co/V4KhYEi5Oa",0
"RT @Impeach_D_Trump: Mr. Trump, I thought we Were ""Going to be Sick Of Winning"".  You lost the popular vote and now lost to the court TW https://t.co/OzsYT8BQVw",0
RT @Newsweek: A 9/11 survivor cheers the suspension of Trump's immigration ban | Opinion https://t.co/DKgVn7oMpw https://t.co/l7za3pymcV,1
RT @LibyaLiberty: This is what I mean about the American people sending a message louder than Trump: https://t.co/8WXVFhZSfk,0
RT @JimPethokoukis: Trump vs. global supply chains | One Tiny Widget's Dizzying Journey Shows Just How Critical Nafta Has Become https://t.co/GSqObKDeF1,0
RT @marty10707: Mr. Trump has made it clear that he regards any judge who thwarts his designs as a personal enemy. https://t.co/cAmYw3pdou,0
RT @Rosie: U law prof Richard Painter sues Trump over ethics https://t.co/mPihMLfPoY - THANK U RICHARD PAINTER !!!,0
RT @lizzjones18: They say that one of the signs of bereavement is anger well I'm still angry Mrs.May #brexitshambles #trump and appeasement on both !,0
RT @OwenJones84: Don't stay silent in the face of hatred. Don't let Britain become Donald Trump's client state. Sign up @UKStopTrump https://t.co/0vfniQCb0p,0
RT @JolyonRubs: TRUMP IS A DICTATOR. RT! #DictatorTrump https://t.co/qsUI42D9Gd,0
"RT @RVAwonk: Just so we're clear, Trump has now tried to delegitimize:

-The press

-Scientists

-Intel community

-Election results

-The judiciary branch",1
Their first Horrible move was the CEO speaking again against Trump after election! Corporations publicly should stay out of politics! https://t.co/qqItdE3yDS,0
"RT @ComplexMusic: ""Can't no government handle a commando/Your man don't want it, Trump's a bitch/I'll make his whole brand go under"" https://t.co/JG5dHoJnQo",0
